;; -*- coding: utf-8 -*--
gang-xing-ma 刚醒吗
bu-ji-de 不记得
mei-zhu-yi 没注意
tai-lao 太老
you-jin-deng-ku 油尽灯枯
wei-shen-me-ne 为什么呢
chao-jia-ne 吵架呢
ku-xuan 酷炫
you-gui-lv 有规律
ting-lei 挺累
jia-ni 加你
wo-qian-ji-tian 我前几天
wo-ge-ren-de 我个人的
shi-xi-jie-duan 实习阶段
kuai-bu-de 快不得
dao-bu-ru-shuo 倒不如说
shang-shang-xia-xia 上上下下
shi-ma 是嘛
wo-qian 我钱
da-si-le 打死了
ren-shen 人身
sao-xing 扫兴
jin-wan-yao-ba-ni 今晚要把你
zai-er-shuai 再而衰
du-mu-qiao 独木桥
chuan-guo 穿过
bu-nan-xie 不难写
ren-zhen 认真
shou-ji 手机
qu-wan 去玩
ni-bian-hua 你变化
mei-qiang 没枪
mou-zhong-cheng-du-shang 某种程度上
yun-le 晕了
suo-xie 所写
chu-ren 出人
que-dian 缺点
zui-hou-yi 最后一
jiao-yi-yun 叫依云
bu-xian-liu-liang 不限流量
wan-guo 玩过
guang-he 光合
ming-ming-jiu-you 明明就有
zhen-hao 真好
pian-mian 片面
wo-shen-me-shi-hou-shuo-guo 我什么时候说过
cha-hua 插画
wen-yi-xia 问一下
xi-er-wei 希尔薇
pa-xia 趴下
mao-de 猫的
xia-lou 下楼
bu-yao-tian 不要舔
ka-ba 卡巴
zai-ran-shao 在燃烧
wo-men-zuo-bu-dao 我们做不到
neng-zhao-dao 能找到
jie 截
tiao-qing 调情
de-qu-zi 的曲子
xiang-feng 想疯
wo-jue-de-ni 我觉得你
wo-gei-ni 我给你
xi-gan 系咁
zhi-na 指哪
bie-ren-shuo 别人说
mei-you-sheng-qi 没有生气
xian-chang-ban 现场版
lai-wan 来玩
wo-de-chuang 我的床
you-dian-wu 有点污
yuan-qu 远去
cheng-ben-tai-gao-le 成本太高了
hai-yao-shang 还要上
gao-pin 高频
shou 手
shun 瞬
kuang-gong 旷工
dao-dao-dao 刀刀刀
zhe-me-leng 这么冷
bie-cheng 别称
sheng-ren 生人
cao-zuo-xian 操作先
da-kai-le 打开了
shen-shi 绅士
mi-guo 米国
bu-xiang 不像
bu-leng-le 不冷了
fa-huo 发货
zi-ji-zuo 自己做
bei-fa 被罚
bu-chou 不抽
wo-na-zhang 我拿张
ma-fan-le-dian 麻烦了点
qun-zhu-hao 群主好
wo-yong-guo 我用过
qian-li 潜力
wen-zhe 闻着
huang-luan 慌乱
ni 腻
fan-zheng-ta-men 反正他们
yi-yuan 意愿
lei-si-de 类似的
hen-shu-fu 很舒服
kao-shi-me 考试么
wai-lai-wen-hua 外来文化
shi-xian-fang-fa 实现方法
yi-ge-yong-tu 一个用途
dian-di 垫底
ben-dan-ye-yao 笨蛋也要
biao 表
zhong-kao 中考
fan-sha 反杀
xian-ru-le 陷入了
jin-tian-chou-le 今天抽了
wo-mai 我买
mei-hui-he 没回合
e-guo-ren 俄国人
pa-zai 趴在
shan-liang-liang 闪亮亮
wo-ma-ken-ding 我妈肯定
shao-sha-qiang-lue 烧杀抢掠
wo-ping-shi 我平时
bao-xian-mo 保鲜膜
hao-qi-pa 好奇葩
neng-gao 能搞
niang-pao 娘炮
you-bu-neng 又不能
hen-ji-ji 很积极
bu-shun-yan 不顺眼
gao-zhong-bu 高中部
bu-zhi-wei-he 不知为何
qiong-gui 穷鬼
cang 藏
shou-bu-liao-le 受不了了
chang-ge-ge 唱个歌
dan-bai-dong 蛋白胨
ren-yi 任一
chi-guai 吃怪
ka-zi-ji 卡自己
jiu-you-ge 就有个
wo-kao-le 我考了
wo-jiao 我教
nan-dao-bu 难道不
kuai-zhao-me 快照么
chu-cheng-ji 出成绩
hen-yan-su 很严肃
xi-huan-chi-le 喜欢吃了
shi-hui 时会
tong-ji-xue 统计学
te-yi 特异
mei-nv 美女
ye-mai-le 也买了
gen-shang 跟上
na-wo-men 那我们
jiu-bie-zhu-wo 就别祝我
hua-wei-rong-yao 华为荣耀
shi-gan-ma-de 是干嘛的
wo-men-tong-xue 我们同学
wang-huai-de 往坏的
xian-zhi 限制
bi-xiu-er 必修二
de-qi-xi 的气息
yan-shi 延时
qin-dai 亲代
guo-hou 过后
li 立
xian-shi-le 闲时了
lian-bu-liao 连不了
zen-me 怎么
yan-jiu-xing 研究性
huan-tai 换台
mo-dao-huo-huo 磨刀霍霍
hao-you-da-gai 好友大概
hui-zen-yang 会怎样
tian-tian-da-qiu 天天打球
shu-zhi 数值
yin-wei-bu-zai 因为不在
nan-hai 男孩
ke-yi-wen 可以问
yin-yue 音乐
mu-ji 木吉
fang-dian 放点
nan-shen 男神
fen-lei 分类
hao-qin-fen 好勤奋
gui 硅
xuan 宣
shun-ju 瞬狙
yi-zhi-shi 一直是
lian-dao 镰刀
zu-zhi 组织
shu-bao-li 书包里
hou 候
ling-yi-ge 另一个
zhe-shou-shi 这首诗
yao-hao 摇号
shi-wan 是玩
you-ru-he 又如何
wo-deng 我等
ping-hua 平滑
wan-de-bu-cuo 玩的不错
gong-zuo 工作
ni-dao 你到
bu-de-bu-pen 不得不喷
guo 过
zhan-shui 蘸水
tou-xiang-le 头像了
liang-cha 凉茶
bu-jie-yi-de-hua 不介意的话
zhe-tou 这头
zhi-xin 植心
gu-ge-fan-yi 谷歌翻译
wen-qing 温情
ci-tiao 词条
ruan-jian-zhan 软件站
shou-ji 收集
nan-xia 难下
guo-yu 国语
shi-shi 适时
shi-pin-me 视频么
de-tou-xiang 的头像
fang-guo-qing 放国庆
de-shui 的水
da-cai 大才
wang 王
bu-suan 不算
shen-shou 深受
lian-ai 恋爱
yuan-tu 原图
hou-bu-hou 吼不吼
jing-bao 劲爆
wo-xian-zai-hai-zai 我现在还在
mao-pu 猫扑
wu 五
ting-wo 听我
wo-yao-qu-xiao 我要取消
hong-shi-kuai 红石块
mei-xin 美心
liang-cang 两仓
gai-bei-zhu 改备注
liu-mai-shen-jian 六脉神剑
qing-qing-ai-ai 情情爱爱
kai-xuan-gui-lai 凯旋归来
de-a 的啊
bu-xing-a 不行啊
jiu-suan-gai-le 就算改了
ni-que 你却
hao-ben 好笨
ben-xue-nian 本学年
yan-wai-zhi-yi 言外之意
xiang-si-du 相似度
ji-nian-ji 几年级
cui 啐
ye-zhan 野战
wo-you-xiang 我又想
bie-dou-la 别逗啦
dou-shi-wang 都是网
ping-fan-de-shi-jie 平凡的世界
guang-zi 光子
de-gui-lv 的规律
qian-mai 钱买
wo-ren-shi-ta 我认识他
che-chou 车丑
nie-yi-xia 捏一下
qu-dao 去到
mei-wang 没网
zhan-duo 占多
you-chang 有场
dong-ru-tuo-tu 动如脱兔
yu-li 余力
pu-tong-shi 普通是
nv-nong-yao-gou 女农药狗
fan-yi-xia 翻译下
zhen-bu-hao 真不好
ye-ban 夜半
qun-zhu 群主
wo-chuan-bu-xia 我穿不下
xi-bao 吸爆
wo-you-ge-peng-you 我有个朋友
re-peng 热捧
wu-an-la 午安啦
hao-xiang-dou 好像都
shou-wang 守望
nong-dian 弄点
xi-zuo 细作
bu-peng-le 不碰了
tao-bao-qu 淘宝去
yin-qi-le 引起了
yi-ge-ge 一个个
yi-lun 一轮
gen-ben-wu-fa 根本无法
you-xin 有心
ying-wen-de 英文的
rong-yi 容易
wo-bu-fu 我不服
zhen-hui-wan 真会玩
ru-qin 入侵
xing-xue-xi 性学习
qi-xue 气血
jiu-guai-guai 就乖乖
ben-fen 苯酚
za-bu-shang-tian 咋不上天
yin-mao-gui-ji 阴毛轨迹
dui 队
tou-tou-jiang 偷偷将
de-xing-qu 的兴趣
mei-shi-guo 没试过
xian 宪
ming-ren 命人
de-jiao-liu 的交流
zi-xi 自习
yao-shou 夭寿
de-bu-de 得不得
shi-hao-kan 是好看
wu-yun-chang-sheng 武运昌盛
bu-gai-kan 不该看
you-tu-ran 又突然
gei-zhe-xie 给这些
shen-me-la-ji 什么垃圾
tang-chao 唐朝
na-ni-jue-de 那你觉得
la-bu-xia-lai 拉不下来
di-lu 滴露
ji-chu 基础
guai-shei-lo 怪谁咯
jia-xiang 家乡
wo-pa-de 我怕的
se-mang 色盲
kong-ge 空格
ti-mu-me 题目么
sang-shi 丧尸
yan-wu-dan 烟雾弹
bu-neng-yong-a 不能用啊
zhi-shi 指示
yi-xi 乙烯
ye-hen 也很
ke-li 柯里
de-le-ba 得了吧
ban-shu 半数
hao-hao-de-ren 好好的人
fang-xue-le 放学了
ji-bu 几步
bu-dong-dian 不动点
xian-zai-jue-de 现在觉得
wei-dao-le 味道了
zai-qu 再去
ge-suan 铬酸
lan 烂
song-de 松的
shi-nian-nian 湿黏黏
shan-qian-liu 删前留
jiang-chu 讲出
ri-yu 日语
qi-liang 凄凉
wu-li 屋里
zhi-xing 直行
pian-wo-men 骗我们
liu-qu 六驱
po-wan-yi 破玩意
zhu-shi 诸事
wo-you-mei-wan 我又没玩
ni-zhi-fu-bao 你支付宝
sa-da-mu 萨达姆
gao-yao 高要
yu-zhi 与之
xiao-guo-zhe-meng 效果遮蒙
na-tuan 那团
chang 昌
kan-na 看那
jiu-cheng-le 就成了
bu-neng-rang 不能让
shang-neng 尚能
wo-hen-xian 我很闲
you-ming 有命
man-man 满满
zhi-jian 之间
fa-xian-bu-dui 发现不对
zhu-ni 祝你
ni-men-nei-qun 你们内群
chun-tong 纯铜
pang-ci-shang 胖次上
zhen-fen 振奋
qiang 墙
gang-gang-cha-dian 刚刚差点
fen-wen-li 分文理
shuai-si 摔死
tong-ku 痛苦
fang-kuang 方框
xi-ban-ya-kai-ju 西班牙开局
xia-hui-lai 下回来
sai 赛
ca 擦
xu-hang 续航
wo-kan-guo-le 我看过了
bo-lin-zao-bo 柏林噪波
tiao-shi 调试
bu-zuo-ni-men 不做你们
hou-long 喉咙
qi-fu-wo 欺负我
huo-na-me-chang 活那么长
san-nian 三年
shu-fu-dao 舒服到
qian-yi-ge 前一个
yang-ben 样本
li-zi 例子
jiu-shi-li-liang 就是力量
lei-feng 雷锋
yang-men 羊们
bu-ji-dao 布吉岛
di 帝
zen-me-mei 怎么没
kao-di 考第
gao-su-wo-la 告诉我啦
ren-jia-dou-shi 人家都是
yue-liang-zhi-shang 月亮之上
can-shu 参数
shu-ri 数日
ren-cheng 认成
de-zuo-ye 的作业
da-pian-le 大片了
pu-chi 噗嗤
dou-shi-ni 都是你
mi-yi-yang 迷一样
lu-ge 撸个
liu-liang-wang 流量王
hui-xue-su-du 回血速度
yue-lai-yue-qiang 越来越强
zhi-ti-gong 只提供
san-fa 散发
zhen-shi 真是
shei-qi-fu 谁欺负
ba-ke 巴克
bu-tong-fan-xiang 不同凡响
you-kong 有空
liu-chu 流出
bu-zhong-du 不中毒
yi-mu 一目
da-pai 打牌
yi-ding-hui-bei 一定会被
de-ne 的呢
shu-ben 书本
tu-dou 土豆
shu 叔
yong-qi 用起
yun-wang 运往
wa 挖
wo-zhe-zhong 我这种
de-xin-ren 的信任
wan-shang-hao-la 晚上好啦
tou 投
wan-ruo 宛若
ge-gui 个鬼
qi-tiao 起跳
wu-mao 五毛
ming-ku 命苦
xiang 像
ye-di 也低
zuo-dao 坐到
jiao-huai 教坏
zheng-ma 郑码
dan-tou 弹头
chi-duo 吃多
jie-ne 接呢
bi-sheng 必胜
wan-xia-yao 弯下腰
xiao-che 校车
qun-zi 裙子
zhui-ji 追击
wen-rou-dui-dai 温柔对待
bi-zhuang-de 逼装得
shi-tou 湿透
she-su 射速
xing-zai-le-huo 幸灾乐祸
wo-zou 我走
yin-chui-si-ting 阴吹思婷
yi-luan-ji-shi 以卵击石
fen-fen-yang-yang 纷纷扬扬
ting 停
ceng-shi 曾是
gu-ke 顾客
wan-an-le 晚安了
zhong-xing-bi 中性笔
que-you 却有
gong 工
you-guan-zhu 有关注
gui-mi-xin-qiao 鬼迷心窍
hua-yin-gang-luo 话音刚落
sang 丧
bian-se 变色
dou-mei-yi-si 都没意思
chen-mo 沉默
tong-xun-she-bei 通讯设备
wo-tui-jian 我推荐
yi-xing 一星
jing-que 精确
fa-lan-xi 法兰西
shou-zha 手札
gei-ni-yong 给你用
da-kai-dian-nao 打开电脑
you-wei-xian 有危险
mei-ting-guo 没听过
kan-yi-xia 看一下
xiao-rou-xue 小肉穴
wei-cao-zuo 位操作
chai-tian-chun 柴田醇
shi-chang 时长
wen-jian-ming 文件名
wu-xian-de 无限的
su-she-tiao-jian 宿舍条件
zhui-sha 追杀
yan-wu-gan 厌恶感
mai-li 麦粒
mei-shi-jian 没时间
you-xiang 又想
bai-xue 白雪
zhu-ti-qu 主题曲
neng-kai-le 能开了
xian-feng 先锋
jin-bi-zhe 紧闭着
hen-kong-bu 很恐怖
cong-cong 匆匆
kong-qi-qing-xin 空气清新
shou-dong 手动
bao 暴
hong-zao 红枣
zhe-hen 这很
da-pi-gu 打屁股
da-tai-ji 打太极
shu-xue 数学
gong-chang 工厂
mian-zhe 面着
zhen-dong-bang-me 震动棒么
ni-ye-zhong 你也中
na-ni-di-yi-ci 那你第一次
you-dian-chou 有点丑
hong-zhi-zhu 红蜘蛛
keng-ren 坑人
gui-zhi 鬼知
chu-yi 初一
wo-you-liang-tao 我有两套
shi-tou-ming-de 是透明的
de-te-se 的特色
cha-dian-shui-zhao-le 差点睡着了
yao-mao 要猫
zhe-ge-yi-si 这个意思
san-jiao 三角
gu-lu 咕噜
da-tan 打探
nv-zhu 女主
zheng-dui 正对
jiu-yi 就以
ji-zhe-le 记着了
xue-mai 血脉
kuai-di 快递
qin-shou 禽兽
song-jin 送进
shen-me-jiu-shuo 什么就说
hui-da-zhe-ge 回答这个
zai-luan-shuo 在乱说
hang-huo 行货
bu-shi-hao-ren 不是好人
zhong-guo-you-zheng 中国邮政
yin-su 因素
bo-wen 波纹
ming-zi-ne 名字呢
yao-cheng-fa 要惩罚
tan-chi 贪吃
zhong-zu 种族
bu-dui-la 不对啦
shi-ji-er-shi 十几二十
la-dao 拉到
di-qing 低清
qian-tao 嵌套
di-dui 敌对
xi-bu 西部
bao-hu-ta 保护他
bu-ou 布偶
jian-pan-ji 键盘机
jie-zhi 介质
se-zhi 色支
guo-lao 过劳
yi-ban 一半
hui-bi 回避
ke-long-chu-lai 克隆出来
shi-yi 十一
qing-dao 请到
lai-guan 来罐
hong-tong-tong 红彤彤
na-li 那里
ta-jia 他家
fen-kai 分开
wo-zhi-you-xian-jin 我只有现金
dai-bi 呆逼
zou-lang 走廊
yin-lian 银联
zhi-zhang-me 智障么
shao-qi-lai 烧起来
chu-hai 出海
dian-yuan-jian 电源键
tui-che 推车
bu-xu-kan 不许看
zhe-tao 这套
gan-huo 干活
xin-xi-ji-shu 信息技术
wo-xiang-xia 我想下
shi-ying-li 适应力
gu-si-ta-fu 古斯塔夫
wen-dao 问到
you-zui-le 有罪了
shui-tong-fu 水桶服
tian-fang-ye-tan 天方夜谭
shi-yi-huo-de 是一伙的
wo-zhi-fu-bao 我支付宝
qi-wo 欺我
liang-ti 两题
de-xing-shi 的性事
dian-ji 点击
cheng-long 成龙
tong-yuan 同源
mei-you-shi-jian 没有时间
yi-dong-dian-yuan 移动电源
mo-dao-shi 魔导师
bu-he 不和
ni-lai-wo-jia 你来我家
zhen-hao-kan 真好看
tuo-hui-jia 拖回家
pei-li-dao-qian 赔礼道歉
xiao-nan-hai 小男孩
tong-qiu 同求
zi-fu-chuan 字符串
xiao-ruan-jian 小软件
hui-gui-le 回归了
xiao-yi 小姨
you-ge-nan 有个男
wo-zai-gao 我在搞
xian-zai-hai-zai 现在还在
mei-zu 魅族
wo-jiu-zhe-yang 我就这样
de-yi-ju-hua 的一句话
ma-fan-ba 麻烦把
wu-zhong-sheng-you 无中生有
cong-tian-er-jiang 从天而降
song-feng 送风
shei-guan-ni-a 谁管你啊
zi-dong-bu-quan 自动补全
yong-ling-yi-ge 用另一个
du-xie 读写
wu-meng 无梦
qu-feng 曲风
dui-yu 对于
xiang-wo 向我
you-shen-me-bu-tuo 有什么不妥
guan-na 管那
deng-dao 等到
na-le 拿了
qi-shi 骑士
zhe-yang-xiang-de 这样想的
qu-kuai-jia-zai 区块加载
ran-hou-gei-le 然后给了
ye-hen-gao 也很高
tong-yin 同音
si-zhi-suan-tong 四肢酸痛
mi-lu 咪露
ni-xie-de 你写的
tong-shi 通事
zuo-cheng 做成
zuo-si-me 作死么
ba-ba 粑粑
wo-pai 我拍
can-ying 残影
mei-shu 美术
neng-mei-piao 能没票
wo-cheng-ji 我成绩
ni-xiang 逆向
san-xiong-di 三兄弟
feng-huang 凤凰
duo-shun-kou 多顺口
de-dao-lu 的道路
he-chu-ci-yan 何出此言
shen-me-yong-de 什么用的
jing-gun 警棍
ka-si-pa-luo-fu 卡斯帕罗夫
nu-nue 怒虐
hao 浩
beng-le 崩了
yi-ci-ou-ran-de 一次偶然的
kai-da 开大
ren-gan-de-shi 人干的事
jiu-bian-da-le 就变大了
chi-guo-guo 赤果果
hei-bang 黑棒
hai-dai 还带
dun-shi-ming-bai-le 顿时明白了
piao-le 飘了
dou-bei-wo 都被我
er-tong-jie 儿童节
mei-kan-qun 没看群
you-xi-ji-zhi 游戏机制
zhe-bu-shi 这不是
hui-qu-le 回去了
tian-tian-lian 天天练
zhan-shi 展示
suo-yi-dei 所以得
hui-ji-de 会记得
xin-fang-an 新方案
ban-le 办了
yi-suo 一缩
yuan-de 圆的
ru-guo-shi 如果是
sheng-chen 生辰
xing-fu-an-xin 幸福安心
wo-shang-wang 我上网
te-di 特地
huan 还
hui-bu-hui 会不会
jiu-yun-le 就晕了
le-zen-me 了怎么
xiang-duo-le 想多了
zhi-neng-shou-ji 智能手机
lian-bai 连败
he-chang 合唱
huo-qiu 火球
ming-tian-xian 明天先
ni-zou-kai 泥奏凯
dou-shi-zai 都是在
hao-kan-ma 好看嘛
jue-zhe 觉着
wan-mei-dian 完美点
gua-fu 寡妇
ku-li-pa 苦力怕
shen-tou 渗透
ti-mo 提莫
gen-ben-mai-bu-qi 根本买不起
pao-chu 跑出
ni-ming-ti 逆命题
dao-zi-zui 刀子嘴
bu-liao-qiang 不了墙
er-wo 而我
jia-hui 加回
wo-zhe-me 我这么
du-zhuan 杜撰
pian-yi 偏移
hao-zhong-kou-wei 好重口味
xun-rou 熏肉
cai 菜
zhua-bao 抓包
sha-gua-hua 傻瓜化
zui-chang-kuang 最猖狂
xue-xiao-su-she 学校宿舍
keng-bao 坑爆
xin-da 信达
ting-yan 挺严
chu-dong 出动
wo-yao-de 我要的
ka-de 卡得
tu-mei-le 图没了
dong-fang 洞房
kai-yuan 开源
zhong-yu-jiang 终于将
zhong-zi 中子
shi-yu 时雨
lan-le 懒了
xiao-yi-shi 校医室
yuan-ban 原版
lao-zhu-ban 老主板
hao-duo-ne 好多呢
gai-ying 该应
gao-su-ni 告诉你
kai-dian-nao 开电脑
cao 草
fen-pei 分配
hui-dao-zhi 会导致
hai-dei-kao 还得考
fan-yao-gou-yi-kou 反咬狗一口
hao 好
bu-ming-zhen-xiang 不明真相
tian-tian-wen-zhao-di 天天问赵迪
zheng-shi-ban-ben 正式版本
cheng-wei 成为
gu-ji-zai 估计在
zheng-zai 正在
you-si-zhong 有四种
zi-ma 紫妈
hui-fu-le 回复了
xian-pian 咸片
ba-liang-ge 把两个
mo-kuai-diao-yong 模块调用
zhi-zhi 致知
xing-qiu 星球
gai-jian 改键
wei-hai 为害
wo-yan-hua 我眼花
e-bu-si 饿不死
na-lai-na-me-duo 哪来那么多
kuang-jia-le 框架了
duo-ke-ai 多可爱
dian-dian 电电
bei-ba-ma 被爸妈
you-dian-chang 有点长
er-mian-jiao 二面角
jiao-shi-li 教室里
hou-lian-pi 厚脸皮
deng-bu-liao 登不了
shi-xian-le 实现了
kai-fang 开房
shei-zhi-dao 谁知道
dian-liu 电流
yi-qi 一齐
hei-e-shi-li 黑恶势力
wo-shou 握手
jin-jie 进阶
yan-lei-wang-wang 眼泪汪汪
jiu-deng-zhe 就等着
zeng-zhang 增长
mu-di-di 目的地
bai-du 百度
quan-su-she 全宿舍
zhe-xiong 这熊
zhe-shi-zai-shi 这实在是
liu-wei-di-huang-wan 六味地黄丸
fei-tong-lan-tie 废铜烂铁
niang-zao 酿造
shi-tou 石头
shang-xing-qi 上星期
lei-feng-shi 类风湿
shou-jiao 收缴
san-ti-ren 三体人
wo-men-dou 我们都
shen-xin 身心
cheng-hu 称呼
mo-kuai 模块
dan-yao 但要
wo-ju-jue 我拒绝
o-dui 哦对
yi-dao 已到
xin-li-qu-le 心里去了
yu-ren 育人
nu-li 努力
niao-le 尿了
ju-liang-dao 举两道
ran-hou-dui-mian 然后对面
jiu-shi-hong-se 就是红色
ge-bo 胳膊
can-xiang 惨象
ci-ke 刺客
ni-jin-nian-duo-da 你今年多大
yuan-dang 原档
ting-guo 听过
liu-shui-xian 流水线
wo-shi-bu-hui 我是不会
ben-dan-le 笨蛋了
xiu 溴
sha-fa 沙发
tao 套
you-jiang-jiu 有讲究
nv-shen 女神
qi-ge 祺哥
chu-sheng-ru-si 出生入死
kuang-kuang 框框
xiong-ying 雄鹰
zai-gei-ge 再给个
chu-xi-kuai-le 除夕快乐
zhi-fu-bao-li 支付宝里
dian-jing 电竞
xiao-dong-wu 小动物
cai-shi-zhong-dian 才是重点
pan 叛
xuan-ya 悬崖
zhang-ai 障碍
tang-bei 糖被
zui-chun 嘴唇
zhe-you-shi 这又是
qi-ta-fei-zhu-liu 其他非主流
jiu-shi-ni-de 就是你的
si-jie 四阶
wo-xiu-xi-le 我休息了
geng-gui 更贵
nu-gua 怒挂
gou-liang 狗粮
qian-liang 前两
hao-man 好慢
zhi-zhang 智障
da-le 打了
nv-zi 女子
da-hu 大呼
hai-zi-ne 孩子呢
zhe-hou-jia 折后价
pai-wei 排位
ni-liang-ge 你两个
mai-gei 卖给
jing-cha-ju 警察局
dun-pai-shang 盾牌上
tian-jiang 天降
kao 靠
lei-xing 类型
wo-zai-wai-mian 我在外面
zhun-du 准度
dou-ni-wan 逗你玩
ni-bu-zhan-kai 你不展开
kai-tou-hai-shi 开头还是
zhuang-de 装的
heng-deng 恒等
di-san-zhang 第三张
bu-neng-mei-tian 不能每天
hei-se 黑色
yong-me 用么
wu-yong 无用
xiong 熊
wang-diao-le 忘掉了
xiang-mu 项目
en-da 嗯哒
dai-ge 带个
fan-chou-nei 范畴内
zen-ne-bu 怎呢不
du-wu-mao 赌五毛
hao-chu 好处
zhe-tiao-jian 这条件
ge 割
shou-wang-pi-gu 守望屁股
xiu 休
yun 云
si-bi-zhong 撕逼中
jie-ju 结局
zhan-zhuang 站桩
da-hong-bao 大红包
xu-wu-kong-jian 虚无空间
qian-ye 千夜
guan-jian 关键
ga-zhi-wo 胳肢窝
e-xing 恶性
fen-su-she 分宿舍
jie 解
wang-yi-yun-yin-yue 网易云音乐
ba 拔
lao-geng-hai 老梗还
shu-zi-jun 舒自均
ke-yi-jia-ge 可以加个
la-chu-qu 拉出去
jian 件
de-jiu-zhe-ge 的就这个
you-ren-ma 有人吗
shuo-dian-ji-li 说点吉利
jiu-sheng-wo 就剩我
lian-shu 连输
rang-yi-qie 让一切
kai-le-zhi-hou 开了之后
cong-wo-zuo-qi 从我做起
zhe-teng-dao 折腾到
luo-di 落地
bei-ma 被骂
si-hu-mei-jia 似乎没加
bu-shi-da-bing 不是大病
en-en 嗯嗯
pao-wan 泡完
shuo-bu-qing-chu 说不清楚
bian-liang 变量
ji-fen 积分
qun-tiao 群调
hen-biao-han 很彪悍
shei-ren 谁人
ni-you-mei 你有没
jiao-ren-jia 叫人家
jue-ding-le 决定了
chu-hui 初回
wang-jian-liang 望见谅
ren-ren 人人
bu-lang-ning 布朗宁
bian 编
xian-shu 闲书
you-yu 鱿鱼
za-bu-si 砸不死
ke-su-xing 可塑性
wang-wang-zhi-neng 往往只能
xian-shui-le 先睡了
xi-guan-me 习惯么
yang-mao 羊毛
zai-min-jian 在民间
di-er-jie 第二节
song-wang 怂王
kan-le-ge 看了个
du-te 独特
ding-lv 定律
lian-shang 脸上
fan-si-le 烦死了
zheng-qun 整群
fang-le-hao-jiu-le 放了好久了
de-ying-xiong 的英雄
da-kong 打空
ting-hua-yo 听话哟
zi-ti 字体
ming-bai 明白
bu-bi 不必
wei-lan 围栏
dian-lu 电路
wo-da-zhi 我大致
zhan-man-le 沾满了
liu-liang-gou 流量狗
bian-cheng 变成
huan-le-bo 换了波
jin-tian-kao-shi 今天考试
bu-gei-wang 不给网
chong-ji-xia 冲击下
zhang-qi 胀气
zhen-hao-ne 真好呢
dan-ta 但她
ni-de-shui-ping 你的水平
bu-neng-bu 不能补
shen-lin 深林
zhen-bing 真病
mei-you-jia-fang 没有假放
bing-lai 兵来
jin-lai-le 进来了
zhe-xie 这些
keng-de 坑的
you-bao-shui 油包水
de-zhu 的朱
na-ju-hua-zen-me-shuo-de 那句话怎么说的
zhang-jian-shi 长见识
ni-bing-le 你病了
shi-le 湿了
gei-wo-shuo 给我说
de-xing-fu 的幸福
lun-ru-he 论如何
chuan-qi 传奇
you-dian-li-hai 有点厉害
bian-tai-le 变态了
de-xin 的信
bao-lu-wo-de 暴露我的
qie-cuo 切磋
shi-zen-me-hui-shi 是怎么回事
yi-huan 一换
bu-xu-xiao 不许笑
yin-wei-shi 因为是
shen-ru 深入
xiang-zao 香皂
ju-wen-cheng-lei 聚蚊成雷
wan-an-an 晚安安
na-dao 拿到
yi-zhi-yi-wei 一直以为
dao-fan 到饭
dai-biao 代表
du-tiao 读条
ying 迎
reng-shi 仍是
wo-wu-zhi 我唔知
bu-tuo 不脱
ren-shi-de-ren 认识的人
tu-tu 土土
qu-dong-cheng-xu 驱动程序
gai-gai 该改
gai-xie 改写
qun-long-wu-shou 群龙无首
bu-yong-de 不用的
xuan-zhong 选中
ma-bi 麻痹
ke-shi-ni-de 可是你的
de-chu 得出
leng-mo 冷漠
shi-xiao-le 失效了
na-dao-qian 拿到钱
wu-ge 无歌
ding-zhe 顶着
bu-liu-lei 不流泪
tai-huai-le 太坏了
tian-chong 填充
yi-ge-zhong 一个钟
shuan 栓
cun-zai-gan 存在感
guo-yin 过瘾
xiao-tong-zhi 小同志
te-ding-qing-kuang-xia 特定情况下
bing-me 病么
zhi 纸
bian-tong-dian 变通点
long-ao-tian 龙傲天
bu-ji-fei 不击飞
huang-qiu-sheng 黄秋生
yi-dao 一刀
tong-lu 通路
die-ma 爹妈
bu-de-bu-shuo 不得不说
xin-ban 新版
zhe-ge-wo-you 这个我有
hua-tu 画图
zhen 震
ran-hou-wo-jiu-gua-le 然后我就挂了
zi-lai-shui 自来水
duan-shi-jian 短时间
na-fang-mian 哪方面
zheng-zhi 正直
quan-ban 全班
guan-nian 观念
yi-bei 以北
zhi-cuo 知错
zhong-wen-ne 中文呢
sui-yuan-le 随缘了
hua-chui-xue 花吹雪
de-hao-ma 得好吗
bu-ju 布局
shen-me-ma 什么嘛
shou-ye 首页
ta-shi 他是
zhi 掷
cha-xia 查下
shi 嗜
zhen-la-ji 真垃圾
nin-lao-le 您老了
meng-de 萌的
dao-zhi 导致
you-chi 有吃
yao-zuo 要做
mei-zuo-guo 没做过
jin-zao 今早
bu-gan-dai-man 不敢怠慢
yu-han 御寒
na-gu-dong 那古董
yu-wen 语文
wo-shi-kai 我是开
wo-hen-ni 我恨你
gao-yi-gao-er 高一高二
qie 切
zong-shi-zui-hao-de 总是最好的
shi-qu 失去
da-long 打龙
zhan-qian-gu-hou 瞻前顾后
mei-you-tai-da 没有太大
hao-gao-ji 好高级
duo-ge 多个
chou 仇
de-shu-xing 的属性
lan-chong 懒虫
dou-zheng 斗争
zhi-yi 质疑
mei-fa 没法
deng-ge 等个
de-jiu-hao-le 的就好了
da-na-ge 打那个
hao-e 好恶
